"delta","qrpEnv","censor","tau","3PSM_10","3PSM_100","3PSM_30","3PSM_60","4PSM_10","4PSM_100","4PSM_30","4PSM_60","pcurve_10","pcurve_100","pcurve_30","pcurve_60","PEESE_10","PEESE_100","PEESE_30","PEESE_60","PET_10","PET_100","PET_30","PET_60","PETPEESE_10","PETPEESE_100","PETPEESE_30","PETPEESE_60","puniform_10","puniform_100","puniform_30","puniform_60","reMA_10","reMA_100","reMA_30","reMA_60","TF_10","TF_100","TF_30","TF_60","WAAP-WLS_10","WAAP-WLS_100","WAAP-WLS_30","WAAP-WLS_60"
0,"med","none",0.4,0.227455461253469,0.152620418602339,0.176531853346583,0.160852236370188,0.295818704982283,0.186124557979616,0.226236101722625,0.201841738920642,0.47603421245677,0.345332703287131,0.733423918739864,0.347885151060779,0.318585357674114,0.130274450601604,0.209821460218327,0.152172743783852,0.589436651332153,0.227575411547785,0.377313362580471,0.269983704984406,0.564861633347542,0.216498223939529,0.359516204743859,0.254171576103177,0.467034049988051,0.336467317654654,0.371355912938403,0.340159446368835,0.159583713966609,0.057988171447022,0.0964220312111033,0.0716730234329448,0.156719401174932,0.0679499168087635,0.0969530860524639,0.0754043151441146,0.181781133102924,0.0803117771383723,0.124929099330374,0.0897941470465376
0.2,"med","none",0.4,0.329435875521899,0.190266040546779,0.218792579028303,0.195615665648293,0.348858644540687,0.214449077807698,0.255966228286931,0.226760041516722,0.363835656021684,0.251361086919311,0.276175331360811,0.25385018980316,0.329139552398822,0.157892220661317,0.215924564319868,0.167479645833598,0.602204718215776,0.268582192906285,0.38296672012374,0.291156219983632,0.579229988986003,0.262318003047149,0.366194569394337,0.282994537585028,0.354700964889769,0.23592943934686,0.26661185569442,0.241972145567747,0.164105113682086,0.0616517757411971,0.098115236431266,0.0763479717630905,0.16196245298544,0.089878025372472,0.098269357561416,0.0901633409658251,0.198835630579639,0.141245536064883,0.152365913447581,0.1393487206815
0.5,"med","none",0.4,0.315207520234817,0.233770655863387,0.257643045167979,0.240331610733815,0.340275929404333,0.274125769072883,0.308561735625747,0.286265468105498,0.713788607138857,0.142600544730471,0.17589352715805,0.149451752639445,0.343248029625831,0.163486217160486,0.221929568125404,0.189139850231722,0.618964304801292,0.276541171547161,0.391035761203192,0.322959127135223,0.598807792200575,0.243306816250222,0.374260118205526,0.303654218807226,0.253571610268429,0.123773280575083,0.163991434659252,0.136167751259208,0.160033975290608,0.0652973610428006,0.0977015140125579,0.0762351360454446,0.164072212409302,0.115228129117692,0.121335734443916,0.118143411401649,0.200835490644664,0.153583189454857,0.174950285605877,0.177803141538615
0.8,"med","none",0.4,0.354744851562341,0.24454221394578,0.285108374764873,0.251122898397699,0.388538324529897,0.319540434566591,0.353134648155256,0.328449197418711,0.217913549474629,0.0824190259814817,0.122536026716696,0.0918164558066743,0.335036761674235,0.157271693770141,0.22247240136403,0.18588584071427,0.586499780080253,0.26011178589568,0.382153018137466,0.31170483701868,0.558586723459724,0.160413008697905,0.325760285365467,0.228819920323263,0.211713085685285,0.0706492902364778,0.116390579251392,0.0826135371386599,0.16074973447351,0.0615585221413901,0.092097564323213,0.0711467801361557,0.190422372830449,0.145686828664138,0.144287473758274,0.146998138128903,0.236998546147364,0.116106535846714,0.178777474709921,0.145495222524129
0,"high","none",0,0.072482765157131,0.0391332720303066,0.0502252818090649,0.0425626779706436,0.0972791493973216,0.0527519900135695,0.0666542898042528,0.0572625856790696,0.342744790173375,0.045070415519284,0.298207762077756,0.0714340814811913,0.152087379413943,0.057042775756989,0.0843821862538615,0.0632515479890594,0.335451940472104,0.119254824306613,0.183615218187787,0.13356065042284,0.331821367082981,0.119254824306613,0.183287604932864,0.133491077474998,0.303951493149133,0.041678720777273,0.133304662872236,0.070353410484631,0.0936135853386977,0.0437930506022498,0.0552195273188525,0.0468738734422785,0.0803224864972765,0.0324074969126201,0.0450970604308782,0.0357191117184315,0.0767100730975419,0.0350797793606037,0.0447232230149766,0.037300539349968
0.2,"high","none",0,0.132091855307642,0.0959923710763064,0.108614090754022,0.101941517898306,0.154515500580114,0.143817377712181,0.148955432612591,0.146906587675967,0.172594575477818,0.164980831732747,0.5915290409183,1.04859727552206,0.144286794184194,0.0476481494479072,0.0749092820060428,0.0556999826040048,0.347062833405186,0.14113627873248,0.200328659396294,0.16131706085443,0.343242471607181,0.129373811206522,0.199377884278599,0.156440632424503,0.16946570321262,0.16176961095982,0.155451754173889,0.159833710671333,0.122898489481654,0.0819920314105195,0.0912962855364271,0.084197336048901,0.0843881256743758,0.0391733081194602,0.050953155327156,0.0422491915223254,0.101971468835772,0.0451204627949384,0.0679413673732916,0.0557654732166948
0.5,"high","none",0,0.161871287469842,0.078611121922964,0.120435399776097,0.0998248672383018,0.160262551827492,0.0911534436050943,0.124581092863184,0.109781105558756,0.375318343113837,0.451505704831011,0.149536918057475,0.120302558903633,0.127799452913555,0.0518671837581134,0.0744417782387089,0.0601783201152641,0.313067473385418,0.143891435843315,0.196419306506204,0.162173879674139,0.29604428477594,0.0518671837581134,0.125466426285433,0.0641777293669803,0.204949911480332,0.114969285985207,0.150185746894202,0.124475089494129,0.109161372150595,0.0650192523139291,0.0793283577182751,0.0684238142624943,0.0774552573524076,0.0219411207965328,0.0396367285887119,0.0277367457892681,0.0849135102280998,0.0245227645062697,0.0479364655605407,0.0330911390321037
0.8,"high","none",0,0.115489091858077,0.0354555572951751,0.0595179064370218,0.0429717996465136,0.115350784311627,0.0354619579515252,0.0599569192292768,0.0430018566610047,0.138218983550368,0.051451137198671,0.513078746426928,0.0587251094235683,0.127497422015319,0.0509039399232092,0.0751372184069298,0.0592354225088264,0.269158307010335,0.107805665627254,0.160475286331572,0.125018037913679,0.220480164629725,0.0509039399232092,0.0751372184069298,0.0592354225088264,0.138800144828255,0.0584036990799632,0.0851561944812394,0.0655800224424736,0.0831055619924491,0.0378444274594635,0.0504999332010841,0.0414715533165665,0.0777908607150993,0.0268778873531765,0.0454990420231253,0.0327779894724629,0.0813422531548439,0.0230146643285926,0.0428473275766202,0.0295977142733797
0,"high","none",0.2,0.132187027482329,0.109199584334636,0.112454273426769,0.109978219295776,0.173883226119956,0.141531516215105,0.140853609168828,0.141855609590195,0.295924061568716,0.803911711536289,0.161770475216546,0.123019913905099,0.236774216437788,0.0977882204416614,0.143482846817222,0.111038248839974,0.477486426986374,0.188058464602754,0.285062907789153,0.214385074556151,0.468328858056245,0.186898736476244,0.281936185382526,0.212895628964928,0.286012293452846,0.105228730376844,0.160527793813663,0.122789371049041,0.122804024311857,0.057955172508129,0.0823311479815848,0.0657189900416717,0.106155155486809,0.0358879333842027,0.0644486991889816,0.0449950521080376,0.110389419589713,0.0393093917635166,0.0702435788648129,0.0510208215436738
0.2,"high","none",0.2,0.192582203442201,0.177602018989159,0.183706462598988,0.180499505141209,0.224437818699049,0.223947674630818,0.219723104160681,0.224546077413576,0.19142059341344,0.720010554224385,0.142363737393646,2.21422087025533,0.220973710817404,0.103863057270711,0.145393842061109,0.122044748778209,0.460062686055362,0.214205190590922,0.304498065459487,0.25346086917828,0.453879681787614,0.212570979306799,0.301612562273975,0.252194634501206,0.186595042187351,0.0937001281760502,0.139328809137114,0.112241481874532,0.136342493863618,0.0841894111522379,0.101893826066662,0.0889804086139324,0.103128061881952,0.0338095783148317,0.0611313540355322,0.0410325468949623,0.122968376726416,0.0928942666484646,0.0914239123138751,0.0863768540799426
0.5,"high","none",0.2,0.253402306990936,0.224572558851104,0.231248349854346,0.227525635722783,0.258437310805008,0.296421667123948,0.274957760978554,0.293148447473071,0.217475308948848,0.0790892483401928,1.62785833357846,0.0956533250293218,0.20754080170322,0.0947973142489828,0.131944486676119,0.109109664622819,0.424335379362768,0.195842481910296,0.272184232179797,0.224025858528396,0.414554114726741,0.109679940169204,0.242191058948417,0.157460776480448,0.213725067170612,0.0877079761330121,0.123067006890046,0.102561714077179,0.124278618665937,0.0812789513454533,0.0954241632893469,0.0836231447356495,0.107645102611231,0.0405341914945101,0.065655572586662,0.0475664243382716,0.116125383723215,0.0646149769732804,0.104902143006232,0.0812490940194495
0.8,"high","none",0.2,0.209784350961992,0.122125919915902,0.160116599142275,0.140287116553334,0.216855431141528,0.12596710286547,0.162853616210438,0.142099398091286,0.154980275139262,0.0561591247190389,0.597998336455446,1.03915558452579,0.201659461079468,0.0838696373358046,0.125916233525425,0.1013242324859,0.383196025861154,0.157672773396352,0.233189394976232,0.188789764626076,0.343682634167349,0.0838696373358046,0.145865353711284,0.1013242324859,0.154297793641741,0.0653717569487647,0.0981485468143523,0.0767282550070113,0.112171501547615,0.0559406968285568,0.0768698390833818,0.0602892454109599,0.121921838326997,0.0630997913327107,0.0885257517780756,0.0731092677269135,0.138252155360986,0.0500127356382088,0.0891819115680114,0.0651413588347144
0,"high","none",0.4,0.239928904833679,0.210383740656981,0.221129899804696,0.211065284616834,0.282641552517716,0.239027729538337,0.250508742094135,0.241494905688079,0.404473410038853,1.63420212753143,0.311277900289777,0.296305401639099,0.360706373863443,0.16491643591372,0.230733903043126,0.191124706962422,0.679941829096171,0.288371843490672,0.426550020758891,0.344868531374865,0.666763783630279,0.284622570319461,0.415245342975374,0.337581323507594,0.397996904880649,0.284804847143047,0.304496867494179,0.289546764147329,0.168088216317445,0.0731758907736426,0.103660596598774,0.0808192383949899,0.152517466359057,0.0603590176487798,0.082178537662778,0.0656309171519167,0.180156404604088,0.0787042542846306,0.114106627246408,0.092195507581762
0.2,"high","none",0.4,0.313328711077192,0.265826266524133,0.279070457945578,0.266797495769127,0.334138324631048,0.282498943206668,0.298414935425492,0.282219338141825,0.313841888504233,0.206010987916118,0.236223554093298,0.21229073874027,0.372994751142674,0.184007461197875,0.247043409194891,0.203710971389371,0.704945483288686,0.325103126789041,0.459258558709349,0.368735215033724,0.694441520183755,0.321583144688637,0.451490705276316,0.360772329331213,0.302849882955885,0.188579185483189,0.226208784621478,0.197642739754759,0.173717314533827,0.0830661772448442,0.113137067036659,0.089597437871937,0.152137243786098,0.0808100278601507,0.0962200899362777,0.0846015888098007,0.192466531984684,0.14528839309604,0.146387576916649,0.142394666519404
0.5,"high","none",0.4,0.369128424839487,0.322047537641652,0.347934621719086,0.333868308029719,0.368712440624534,0.350508981862861,0.369937414011481,0.363817453148472,0.257942424771722,0.108086595370825,0.501321826901791,0.124363635066025,0.34752870917338,0.185332845043338,0.24054215364796,0.20555931754642,0.650233915170176,0.321887804415927,0.438200835763148,0.362310368648841,0.636846437125051,0.292430134432551,0.426015000244238,0.345151983129646,0.248050602972068,0.0902140663411891,0.143229983995678,0.110715089319407,0.166744196498726,0.0828796569007743,0.11452794010649,0.0946413201045449,0.161328126821079,0.105579523468188,0.116762860248118,0.111051882211173,0.196025270633753,0.14634123192299,0.180122061199776,0.171443187481816
0.8,"high","none",0.4,0.386983313296082,0.358639253190301,0.365525812047278,0.370408962205316,0.385592068032621,0.424520498943106,0.397563397659071,0.419827816681224,0.215618179334018,0.0676245716279316,0.55650779901623,1.20196366069753,0.344839886228337,0.173037272420357,0.222830521242826,0.187048441001881,0.604331837285596,0.295733505089677,0.389238442998427,0.324624144973314,0.576317835099153,0.191116362617348,0.327700794670039,0.226750878698024,0.209983985186384,0.0639336367264011,0.113724913533311,0.0795513022514079,0.159700621742952,0.071318821474378,0.103851807939933,0.0820178053145851,0.183060342030477,0.146115806093412,0.149422051316559,0.147455442774312,0.243450846688821,0.126657050472149,0.176887897485951,0.14093765961898
0,"none","med",0,0.26400880666077,0.0966475195931223,0.126125234221491,0.106091218678791,0.173705691826401,0.041045475769556,0.0812386425854044,0.0554883402586945,0.387221980752972,0.123177353069358,0.225052890785995,0.150132757901103,0.153949500850205,0.0726000308689302,0.0912364697394756,0.0781481372883671,0.236867476935324,0.0465677394194841,0.0948210745733934,0.0628705596715429,0.227636517344812,0.0500601352762375,0.0933254742494694,0.0645824765081777,0.370830933815603,0.122716971908098,0.217540282314883,0.14813283147588,0.191713774703419,0.157218328304559,0.163804229471258,0.161746951492712,0.160033181528061,0.096716199029448,0.116420750543225,0.10410203644047,0.1726729943202,0.13328151962872,0.143476697427825,0.138256339721327
