"condition","k","k.label","delta","delta.label","qrpEnv","qrp.label","selProp","selProp.label","tau","tau.label","method","meanEst","meanEst.pos","ME","RMSE","ME.pos","RMSE.pos","MAD","perc2.5","perc97.5","perc2.5.pos","perc97.5.pos","coverage","coverage.pos","n.ci","consisZero.rate","consisZero.rate.pos","H0.reject.rate","H0.reject.pos.rate","H0.reject.wrongSign.rate","n.p.values","n.validEstimates"
60,100,"k = 100",0.5,"delta = 0.5","none","QRP = none",0.6,"selProp = 0.6",0,"tau = 0","PET.rma",0.401344204310327,0.401344204310327,-0.0986557956896729,0.11556087809568,-0.0986557956896729,0.11556087809568,0.101138489807703,0.279303270788802,0.51760914501693,0.279303270788802,0.51760914501693,0.593,0.593,1000,0.001,0.001,0.999,0.999,0,1000,1000
60,100,"k = 100",0.5,"delta = 0.5","none","QRP = none",0.6,"selProp = 0.6",0,"tau = 0","PEESE.rma",0.476044692285543,0.476044692285543,-0.0239553077144575,0.0399170117893391,-0.0239553077144575,0.0399170117893391,0.0321748548756829,0.41087204020247,0.538656542451571,0.41087204020247,0.538656542451571,0.878,0.878,1000,0,0,1,1,0,1000,1000
60,100,"k = 100",0.5,"delta = 0.5","none","QRP = none",0.6,"selProp = 0.6",0,"tau = 0","PETPEESE.lm",0.476016929429524,0.476016929429524,-0.0239830705704763,0.039888437122205,-0.0239830705704763,0.039888437122205,0.0321586799433212,0.410866432401669,0.538487545716146,0.410866432401669,0.538487545716146,0.838,0.838,1000,0,0,1,1,0,1000,1000
60,100,"k = 100",0.5,"delta = 0.5","none","QRP = none",0.6,"selProp = 0.6",0,"tau = 0","PETPEESE.rma",0.476044692285543,0.476044692285543,-0.0239553077144575,0.0399170117893391,-0.0239553077144575,0.0399170117893391,0.0321748548756829,0.41087204020247,0.538656542451571,0.41087204020247,0.538656542451571,0.878,0.878,1000,0,0,1,1,0,1000,1000
60,100,"k = 100",0.5,"delta = 0.5","none","QRP = none",0.6,"selProp = 0.6",0,"tau = 0","pcurve.evidence",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,1,NA,1000,0
60,100,"k = 100",0.5,"delta = 0.5","none","QRP = none",0.6,"selProp = 0.6",0,"tau = 0","pcurve.hack",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,1000,0
60,100,"k = 100",0.5,"delta = 0.5","none","QRP = none",0.6,"selProp = 0.6",0,"tau = 0","pcurve.lack",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,1000,0
60,100,"k = 100",0.5,"delta = 0.5","none","QRP = none",0.6,"selProp = 0.6",0,"tau = 0","pcurve",0.499828480162293,0.499828480162293,-0.000171519837707295,0.0292729435454656,-0.000171519837707295,0.0292729435454656,0.0230606547082009,0.436583673557184,0.556002686258845,0.436583673557184,0.556002686258845,NA,NA,0,NA,NA,NA,NA,NA,0,1000
60,100,"k = 100",0.5,"delta = 0.5","none","QRP = none",0.6,"selProp = 0.6",0,"tau = 0","puniform",0.496119400766272,0.496119400766272,-0.00388059923372813,0.0286812832142754,-0.00388059923372813,0.0286812832142754,0.0224513505119595,0.438282806697239,0.551075089643921,0.438282806697239,0.551075089643921,0.936,0.936,1000,0,0,NA,1,NA,1000,1000
60,100,"k = 100",0.5,"delta = 0.5","none","QRP = none",0.6,"selProp = 0.6",0,"tau = 0","3PSM",0.505042997426079,0.505042997426079,0.00504299742607856,0.0262952382093737,0.00504299742607856,0.0262952382093737,0.0210644161706456,0.45273047829427,0.552967448517329,0.45273047829427,0.552967448517329,0.926,0.926,1000,0,0,1,1,0,1000,1000
61,10,"k = 10",0.8,"delta = 0.8","none","QRP = none",0.6,"selProp = 0.6",0,"tau = 0","reMA",0.820622228036129,0.820622228036129,0.0206222280361293,0.0660677377068706,0.0206222280361293,0.0660677377068706,0.0516691982261014,0.704081699834792,0.949181805153407,0.704081699834792,0.949181805153407,0.959,0.959,1000,0,0,1,1,0,1000,1000
61,10,"k = 10",0.8,"delta = 0.8","none","QRP = none",0.6,"selProp = 0.6",0,"tau = 0","TF",0.803183494935782,0.803183494935782,0.00318349493578202,0.071597830194065,0.00318349493578202,0.071597830194065,0.056744204267794,0.678539117803613,0.947930743449537,0.678539117803613,0.947930743449537,0.942,0.942,1000,0,0,1,1,0,1000,1000
61,10,"k = 10",0.8,"delta = 0.8","none","QRP = none",0.6,"selProp = 0.6",0,"tau = 0","PET.lm",0.693823540020406,0.696102178340157,-0.106176459979594,0.268773373545349,-0.103897821659843,0.260546352282075,0.198099787749143,0.139316983879562,1.16300401534252,0.139316983879562,1.16300401534252,0.933,0.942366026289181,1000,0.236,0.236,0.764,0.764,0,1000,1000
61,10,"k = 10",0.8,"delta = 0.8","none","QRP = none",0.6,"selProp = 0.6",0,"tau = 0","PEESE.lm",0.756635983126485,0.756635983126485,-0.0433640168735155,0.133826142570869,-0.0433640168735155,0.133826142570869,0.101090008085796,0.490235465344577,0.997317457528916,0.490235465344577,0.997317457528916,0.936,0.936,1000,0.011,0.011,0.989,0.989,0,1000,1000
61,10,"k = 10",0.8,"delta = 0.8","none","QRP = none",0.6,"selProp = 0.6",0,"tau = 0","PET.rma",0.69000553061236,0.692125362113311,-0.10999446938764,0.269288202115786,-0.107874637886689,0.261636823474315,0.199341131316347,0.143981429811418,1.15151293668118,0.143981429811418,1.15151293668118,0.946,0.954499494438827,1000,0.227,0.227,0.773,0.773,0,1000,1000
61,10,"k = 10",0.8,"delta = 0.8","none","QRP = none",0.6,"selProp = 0.6",0,"tau = 0","PEESE.rma",0.75569655288513,0.75569655288513,-0.0443034471148698,0.134147641430591,-0.0443034471148698,0.134147641430591,0.10135125984365,0.492133779038679,0.999432508377259,0.492133779038679,0.999432508377259,0.954,0.954,1000,0.009,0.009,0.991,0.991,0,1000,1000
61,10,"k = 10",0.8,"delta = 0.8","none","QRP = none",0.6,"selProp = 0.6",0,"tau = 0","PETPEESE.lm",0.719967860761659,0.72224649908141,-0.0800321392383409,0.220322329728568,-0.0777535009185901,0.210207526833774,0.137838959204901,0.139316983879562,0.997317457528916,0.139316983879562,0.997317457528916,0.928,0.937310414560162,1000,0.152,0.152,0.848,0.848,0,1000,1000
61,10,"k = 10",0.8,"delta = 0.8","none","QRP = none",0.6,"selProp = 0.6",0,"tau = 0","PETPEESE.rma",0.71769316413881,0.719812995639761,-0.0823068358611903,0.222678375960837,-0.0801870043602395,0.213362017987113,0.139700159499916,0.143981429811418,0.999432508377259,0.143981429811418,0.999432508377259,0.947,0.955510616784631,1000,0.151,0.151,0.849,0.849,0,1000,1000
61,10,"k = 10",0.8,"delta = 0.8","none","QRP = none",0.6,"selProp = 0.6",0,"tau = 0","pcurve.evidence",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,1,NA,1000,0
61,10,"k = 10",0.8,"delta = 0.8","none","QRP = none",0.6,"selProp = 0.6",0,"tau = 0","pcurve.hack",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,1000,0
61,10,"k = 10",0.8,"delta = 0.8","none","QRP = none",0.6,"selProp = 0.6",0,"tau = 0","pcurve.lack",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,1000,0
61,10,"k = 10",0.8,"delta = 0.8","none","QRP = none",0.6,"selProp = 0.6",0,"tau = 0","pcurve",0.798967608262241,0.801124572731515,-0.0010323917377586,0.114734295199585,0.00112457273151489,0.0858917045922562,0.0650275151190703,0.650388250607656,0.950062147485959,0.650388250607656,0.950062147485959,NA,NA,0,NA,NA,NA,NA,NA,0,1000
61,10,"k = 10",0.8,"delta = 0.8","none","QRP = none",0.6,"selProp = 0.6",0,"tau = 0","puniform",0.796519287710428,0.796519287710428,-0.00348071228957247,0.0762216389432842,-0.00348071228957247,0.0762216389432842,0.0599235706387372,0.647805105974114,0.939492383832983,0.647805105974114,0.939492383832983,0.961,0.961,1000,0.002,0.002,NA,0.998,NA,1000,1000
61,10,"k = 10",0.8,"delta = 0.8","none","QRP = none",0.6,"selProp = 0.6",0,"tau = 0","3PSM",0.809753134055072,0.809753134055072,0.00975313405507205,0.0728330275462358,0.00975313405507205,0.0728330275462358,0.056303516197796,0.67234471065682,0.952866285394905,0.67234471065682,0.952866285394905,0.951,0.951,1000,0.004,0.004,0.996,0.996,0,1000,1000
62,30,"k = 30",0.8,"delta = 0.8","none","QRP = none",0.6,"selProp = 0.6",0,"tau = 0","reMA",0.811700270523723,0.811700270523723,0.0117002705237229,0.0380181038270552,0.0117002705237229,0.0380181038270552,0.0300677736338763,0.738721978292676,0.882362436440778,0.738721978292676,0.882362436440778,0.952,0.952,1000,0,0,1,1,0,1000,1000
62,30,"k = 30",0.8,"delta = 0.8","none","QRP = none",0.6,"selProp = 0.6",0,"tau = 0","TF",0.787917268241322,0.787917268241322,-0.0120827317586781,0.0493071798884066,-0.0120827317586781,0.0493071798884066,0.0389937904196864,0.686252696669605,0.877011525665516,0.686252696669605,0.877011525665516,0.889,0.889,1000,0,0,1,1,0,1000,1000
62,30,"k = 30",0.8,"delta = 0.8","none","QRP = none",0.6,"selProp = 0.6",0,"tau = 0","PET.lm",0.707794383808241,0.707794383808241,-0.0922056161917591,0.150156457164865,-0.0922056161917591,0.150156457164865,0.119401968690645,0.448145631771691,0.926971795395805,0.448145631771691,0.926971795395805,0.862,0.862,1000,0.002,0.002,0.998,0.998,0,1000,1000
62,30,"k = 30",0.8,"delta = 0.8","none","QRP = none",0.6,"selProp = 0.6",0,"tau = 0","PEESE.lm",0.758273026318443,0.758273026318443,-0.0417269736815569,0.0765722732170702,-0.0417269736815569,0.0765722732170702,0.0609319755812242,0.624596128077945,0.874110923022191,0.624596128077945,0.874110923022191,0.881,0.881,1000,0,0,1,1,0,1000,1000
62,30,"k = 30",0.8,"delta = 0.8","none","QRP = none",0.6,"selProp = 0.6",0,"tau = 0","PET.rma",0.704497397813427,0.704497397813427,-0.0955026021865733,0.152896010789371,-0.0955026021865733,0.152896010789371,0.122294637472961,0.448145631771693,0.927375043332001,0.448145631771693,0.927375043332001,0.897,0.897,1000,0.002,0.002,0.998,0.998,0,1000,1000
62,30,"k = 30",0.8,"delta = 0.8","none","QRP = none",0.6,"selProp = 0.6",0,"tau = 0","PEESE.rma",0.757221781539308,0.757221781539308,-0.0427782184606924,0.0774559489886061,-0.0427782184606924,0.0774559489886061,0.0618243887364841,0.626936067780595,0.875020211535318,0.626936067780595,0.875020211535318,0.911,0.911,1000,0,0,1,1,0,1000,1000
62,30,"k = 30",0.8,"delta = 0.8","none","QRP = none",0.6,"selProp = 0.6",0,"tau = 0","PETPEESE.lm",0.758273026318443,0.758273026318443,-0.0417269736815569,0.0765722732170702,-0.0417269736815569,0.0765722732170702,0.0609319755812242,0.624596128077945,0.874110923022191,0.624596128077945,0.874110923022191,0.881,0.881,1000,0,0,1,1,0,1000,1000
62,30,"k = 30",0.8,"delta = 0.8","none","QRP = none",0.6,"selProp = 0.6",0,"tau = 0","PETPEESE.rma",0.757221781539308,0.757221781539308,-0.0427782184606924,0.0774559489886061,-0.0427782184606924,0.0774559489886061,0.0618243887364841,0.626936067780595,0.875020211535318,0.626936067780595,0.875020211535318,0.911,0.911,1000,0,0,1,1,0,1000,1000
62,30,"k = 30",0.8,"delta = 0.8","none","QRP = none",0.6,"selProp = 0.6",0,"tau = 0","pcurve.evidence",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,1,NA,1000,0
62,30,"k = 30",0.8,"delta = 0.8","none","QRP = none",0.6,"selProp = 0.6",0,"tau = 0","pcurve.hack",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,1000,0
62,30,"k = 30",0.8,"delta = 0.8","none","QRP = none",0.6,"selProp = 0.6",0,"tau = 0","pcurve.lack",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,1000,0
62,30,"k = 30",0.8,"delta = 0.8","none","QRP = none",0.6,"selProp = 0.6",0,"tau = 0","pcurve",0.797990180614617,0.797990180614617,-0.00200981938538299,0.0460915460707259,-0.00200981938538299,0.0460915460707259,0.0360917001272374,0.707795001818738,0.890515608960158,0.707795001818738,0.890515608960158,NA,NA,0,NA,NA,NA,NA,NA,0,1000
62,30,"k = 30",0.8,"delta = 0.8","none","QRP = none",0.6,"selProp = 0.6",0,"tau = 0","puniform",0.791779504136736,0.791779504136736,-0.00822049586326376,0.0453674784278942,-0.00822049586326376,0.0453674784278942,0.0355594251685917,0.704197961644438,0.882013431639411,0.704197961644438,0.882013431639411,0.941,0.941,1000,0,0,NA,1,NA,1000,1000
62,30,"k = 30",0.8,"delta = 0.8","none","QRP = none",0.6,"selProp = 0.6",0,"tau = 0","3PSM",0.804683692854729,0.804683692854729,0.00468369285472864,0.0422841638170856,0.00468369285472864,0.0422841638170856,0.0332660361700768,0.717377428219977,0.884980080712876,0.717377428219977,0.884980080712876,0.939,0.939,1000,0,0,1,1,0,1000,1000
63,60,"k = 60",0.8,"delta = 0.8","none","QRP = none",0.6,"selProp = 0.6",0,"tau = 0","reMA",0.810215691943793,0.810215691943793,0.0102156919437933,0.0275987129346232,0.0102156919437933,0.0275987129346232,0.0220526647313455,0.763685976273421,0.862496153564995,0.763685976273421,0.862496153564995,0.937,0.937,1000,0,0,1,1,0,1000,1000
63,60,"k = 60",0.8,"delta = 0.8","none","QRP = none",0.6,"selProp = 0.6",0,"tau = 0","TF",0.783729806272214,0.783729806272214,-0.016270193727786,0.0377370935957097,-0.016270193727786,0.0377370935957097,0.0302816855453687,0.718834387825983,0.853391170698739,0.718834387825983,0.853391170698739,0.841,0.841,1000,0,0,1,1,0,1000,1000
63,60,"k = 60",0.8,"delta = 0.8","none","QRP = none",0.6,"selProp = 0.6",0,"tau = 0","PET.lm",0.708262495273771,0.708262495273771,-0.0917375047262295,0.120162432349585,-0.0917375047262295,0.120162432349585,0.10077707268347,0.552474064532045,0.858690777589752,0.552474064532045,0.858690777589752,0.778,0.778,1000,0,0,1,1,0,1000,1000
63,60,"k = 60",0.8,"delta = 0.8","none","QRP = none",0.6,"selProp = 0.6",0,"tau = 0","PEESE.lm",0.756308143643163,0.756308143643163,-0.0436918563568372,0.0608036306417612,-0.0436918563568372,0.0608036306417612,0.0507160160086657,0.673047792614585,0.843321300229786,0.673047792614585,0.843321300229786,0.815,0.815,1000,0,0,1,1,0,1000,1000
63,60,"k = 60",0.8,"delta = 0.8","none","QRP = none",0.6,"selProp = 0.6",0,"tau = 0","PET.rma",0.706124950401112,0.706124950401112,-0.093875049598888,0.121875383880793,-0.093875049598888,0.121875383880793,0.102455331018129,0.551611087106306,0.855189467332609,0.551611087106306,0.855189467332609,0.807,0.807,1000,0,0,1,1,0,1000,1000
63,60,"k = 60",0.8,"delta = 0.8","none","QRP = none",0.6,"selProp = 0.6",0,"tau = 0","PEESE.rma",0.755650442082766,0.755650442082766,-0.0443495579172344,0.0613204565278384,-0.0443495579172344,0.0613204565278384,0.051109610648069,0.671791243419409,0.842999850348024,0.671791243419409,0.842999850348024,0.857,0.857,1000,0,0,1,1,0,1000,1000
63,60,"k = 60",0.8,"delta = 0.8","none","QRP = none",0.6,"selProp = 0.6",0,"tau = 0","PETPEESE.lm",0.756308143643163,0.756308143643163,-0.0436918563568372,0.0608036306417612,-0.0436918563568372,0.0608036306417612,0.0507160160086657,0.673047792614585,0.843321300229786,0.673047792614585,0.843321300229786,0.815,0.815,1000,0,0,1,1,0,1000,1000
63,60,"k = 60",0.8,"delta = 0.8","none","QRP = none",0.6,"selProp = 0.6",0,"tau = 0","PETPEESE.rma",0.755650442082766,0.755650442082766,-0.0443495579172344,0.0613204565278384,-0.0443495579172344,0.0613204565278384,0.051109610648069,0.671791243419409,0.842999850348024,0.671791243419409,0.842999850348024,0.857,0.857,1000,0,0,1,1,0,1000,1000
63,60,"k = 60",0.8,"delta = 0.8","none","QRP = none",0.6,"selProp = 0.6",0,"tau = 0","pcurve.evidence",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,1,NA,1000,0
63,60,"k = 60",0.8,"delta = 0.8","none","QRP = none",0.6,"selProp = 0.6",0,"tau = 0","pcurve.hack",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,1000,0
63,60,"k = 60",0.8,"delta = 0.8","none","QRP = none",0.6,"selProp = 0.6",0,"tau = 0","pcurve.lack",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,1000,0
63,60,"k = 60",0.8,"delta = 0.8","none","QRP = none",0.6,"selProp = 0.6",0,"tau = 0","pcurve",0.798753721223257,0.798753721223257,-0.001246278776743,0.0323946455497772,-0.001246278776743,0.0323946455497772,0.0259486324426306,0.737495323011158,0.862909624206769,0.737495323011158,0.862909624206769,NA,NA,0,NA,NA,NA,NA,NA,0,1000
63,60,"k = 60",0.8,"delta = 0.8","none","QRP = none",0.6,"selProp = 0.6",0,"tau = 0","puniform",0.79229920443467,0.79229920443467,-0.00770079556533049,0.032115327648753,-0.00770079556533049,0.032115327648753,0.0258798707517484,0.731745216240104,0.852517068534532,0.731745216240104,0.852517068534532,0.945,0.945,1000,0,0,NA,1,NA,1000,1000
63,60,"k = 60",0.8,"delta = 0.8","none","QRP = none",0.6,"selProp = 0.6",0,"tau = 0","3PSM",0.804594581738758,0.804594581738758,0.00459458173875783,0.0287386226357813,0.00459458173875783,0.0287386226357813,0.0229071530750215,0.752328664147482,0.862797746825784,0.752328664147482,0.862797746825784,0.949,0.949,1000,0,0,1,1,0,1000,1000
64,100,"k = 100",0.8,"delta = 0.8","none","QRP = none",0.6,"selProp = 0.6",0,"tau = 0","reMA",0.811292923679759,0.811292923679759,0.0112929236797588,0.0229630371278917,0.0112929236797588,0.0229630371278917,0.0185397172639486,0.771776834044184,0.850697100920529,0.771776834044184,0.850697100920529,0.922,0.922,1000,0,0,1,1,0,1000,1000
64,100,"k = 100",0.8,"delta = 0.8","none","QRP = none",0.6,"selProp = 0.6",0,"tau = 0","TF",0.782311939285743,0.782311939285743,-0.0176880607142573,0.0332303549304933,-0.0176880607142573,0.0332303549304933,0.0266548969567998,0.727920446049339,0.834299728327925,0.727920446049339,0.834299728327925,0.789,0.789,1000,0,0,1,1,0,1000,1000
64,100,"k = 100",0.8,"delta = 0.8","none","QRP = none",0.6,"selProp = 0.6",0,"tau = 0","PET.lm",0.70912165393885,0.70912165393885,-0.0908783460611502,0.11119806939886,-0.0908783460611502,0.11119806939886,0.0949112581044034,0.581881635404584,0.830652531940341,0.581881635404584,0.830652531940341,0.642,0.642,1000,0,0,1,1,0,1000,1000
64,100,"k = 100",0.8,"delta = 0.8","none","QRP = none",0.6,"selProp = 0.6",0,"tau = 0","PEESE.lm",0.757089062696819,0.757089062696819,-0.0429109373031813,0.0550020727661168,-0.0429109373031813,0.0550020727661168,0.0462895567548837,0.691399744482841,0.825917707939334,0.691399744482841,0.825917707939334,0.707,0.707,1000,0,0,1,1,0,1000,1000
64,100,"k = 100",0.8,"delta = 0.8","none","QRP = none",0.6,"selProp = 0.6",0,"tau = 0","PET.rma",0.707879378537433,0.707879378537433,-0.0921206214625671,0.112210487774474,-0.0921206214625671,0.112210487774474,0.0959632968897664,0.581126527324471,0.827790589799914,0.581126527324471,0.827790589799914,0.671,0.671,1000,0,0,1,1,0,1000,1000
64,100,"k = 100",0.8,"delta = 0.8","none","QRP = none",0.6,"selProp = 0.6",0,"tau = 0","PEESE.rma",0.756742606645292,0.756742606645292,-0.0432573933547083,0.0552432316131231,-0.0432573933547083,0.0552432316131231,0.0465471479488688,0.691399744482843,0.824885978538144,0.691399744482843,0.824885978538144,0.747,0.747,1000,0,0,1,1,0,1000,1000
64,100,"k = 100",0.8,"delta = 0.8","none","QRP = none",0.6,"selProp = 0.6",0,"tau = 0","PETPEESE.lm",0.757089062696819,0.757089062696819,-0.0429109373031813,0.0550020727661168,-0.0429109373031813,0.0550020727661168,0.0462895567548837,0.691399744482841,0.825917707939334,0.691399744482841,0.825917707939334,0.707,0.707,1000,0,0,1,1,0,1000,1000
64,100,"k = 100",0.8,"delta = 0.8","none","QRP = none",0.6,"selProp = 0.6",0,"tau = 0","PETPEESE.rma",0.756742606645292,0.756742606645292,-0.0432573933547083,0.0552432316131231,-0.0432573933547083,0.0552432316131231,0.0465471479488688,0.691399744482843,0.824885978538144,0.691399744482843,0.824885978538144,0.747,0.747,1000,0,0,1,1,0,1000,1000
64,100,"k = 100",0.8,"delta = 0.8","none","QRP = none",0.6,"selProp = 0.6",0,"tau = 0","pcurve.evidence",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,1,NA,1000,0
64,100,"k = 100",0.8,"delta = 0.8","none","QRP = none",0.6,"selProp = 0.6",0,"tau = 0","pcurve.hack",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,1000,0
64,100,"k = 100",0.8,"delta = 0.8","none","QRP = none",0.6,"selProp = 0.6",0,"tau = 0","pcurve.lack",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,1000,0
64,100,"k = 100",0.8,"delta = 0.8","none","QRP = none",0.6,"selProp = 0.6",0,"tau = 0","pcurve",0.798921956458182,0.798921956458182,-0.00107804354181779,0.0255814952856192,-0.00107804354181779,0.0255814952856192,0.0203603637680424,0.744398133637201,0.847734710030034,0.744398133637201,0.847734710030034,NA,NA,0,NA,NA,NA,NA,NA,0,1000
64,100,"k = 100",0.8,"delta = 0.8","none","QRP = none",0.6,"selProp = 0.6",0,"tau = 0","puniform",0.792844377245165,0.792844377245165,-0.00715562275483464,0.0255821168296042,-0.00715562275483464,0.0255821168296042,0.0203621956571408,0.741251018156057,0.838856272762833,0.741251018156057,0.838856272762833,0.929,0.929,1000,0,0,NA,1,NA,1000,1000
64,100,"k = 100",0.8,"delta = 0.8","none","QRP = none",0.6,"selProp = 0.6",0,"tau = 0","3PSM",0.806166199287626,0.806166199287626,0.00616619928762618,0.0228895387456949,0.00616619928762618,0.0228895387456949,0.0183343903045658,0.760411610776832,0.8481516130388,0.760411610776832,0.8481516130388,0.938,0.938,1000,0,0,1,1,0,1000,1000
65,10,"k = 10",0,"delta = 0","med","QRP = med",0.6,"selProp = 0.6",0,"tau = 0","reMA",0.282643734509797,0.282643734509797,0.282643734509797,0.28765037532973,0.282643734509797,0.28765037532973,0.282643734509797,0.192123917722031,0.398310352743221,0.192123917722031,0.398310352743221,0.045,0.045,1000,0.045,0.045,0.955,0.955,0,1000,1000
65,10,"k = 10",0,"delta = 0","med","QRP = med",0.6,"selProp = 0.6",0,"tau = 0","TF",0.22589724133664,0.22589724133664,0.22589724133664,0.23231525730236,0.22589724133664,0.23231525730236,0.22589724133664,0.124241092854107,0.336670921250376,0.124241092854107,0.336670921250376,0.259,0.259,1000,0.259,0.259,0.741,0.741,0,1000,1000
65,10,"k = 10",0,"delta = 0","med","QRP = med",0.6,"selProp = 0.6",0,"tau = 0","PET.lm",-0.223523803858805,0.0371276213483888,-0.223523803858805,0.387480772646401,0.0371276213483888,0.120562637275557,0.297779046555582,-0.867598021672819,0.349322212069437,0,0.349322212069437,0.891,0.995726495726496,1000,0.891,0.999,0.109,0.001,0.108,1000,1000
65,10,"k = 10",0,"delta = 0","med","QRP = med",0.6,"selProp = 0.6",0,"tau = 0","PEESE.lm",0.0292426699474351,0.0740595919133739,0.0292426699474351,0.157447807509596,0.0740595919133739,0.124202445993124,0.118876513879313,-0.302711730676648,0.308511017132363,0,0.308511017132363,0.962,0.95578231292517,1000,0.962,0.974,0.038,0.026,0.012,1000,1000
65,10,"k = 10",0,"delta = 0","med","QRP = med",0.6,"selProp = 0.6",0,"tau = 0","PET.rma",-0.245130630323334,0.0354443092473817,-0.245130630323334,0.398478642865914,0.0354443092473817,0.127067367892108,0.316019248818098,-0.866745215733124,0.390404381069051,0,0.390404381069051,0.859,0.974093264248705,1000,0.859,0.995,0.141,0.005,0.136,1000,1000
65,10,"k = 10",0,"delta = 0","med","QRP = med",0.6,"selProp = 0.6",0,"tau = 0","PEESE.rma",0.0296926936453702,0.0726677431320127,0.0296926936453702,0.157636037195233,0.0726677431320127,0.127860709617917,0.115642792618655,-0.287863812420927,0.338536959072554,0,0.338536959072554,0.943,0.926573426573427,1000,0.943,0.958,0.057,0.042,0.015,1000,1000
65,10,"k = 10",0,"delta = 0","med","QRP = med",0.6,"selProp = 0.6",0,"tau = 0","PETPEESE.lm",-0.225213537513602,0.0354378876935917,-0.225213537513602,0.383556745972291,0.0354378876935917,0.107283632102189,0.296089312900785,-0.867598021672819,0.349322212069437,0,0.349322212069437,0.886,0.974358974358974,1000,0.886,0.994,0.114,0.006,0.108,1000,1000
65,10,"k = 10",0,"delta = 0","med","QRP = med",0.6,"selProp = 0.6",0,"tau = 0","PETPEESE.rma",-0.247845402462674,0.0327295371080424,-0.247845402462674,0.392686854672773,0.0327295371080424,0.107535356955578,0.313304476678758,-0.866745215733124,0.390393595577929,0,0.390393595577929,0.854,0.948186528497409,1000,0.854,0.99,0.146,0.01,0.136,1000,1000
65,10,"k = 10",0,"delta = 0","med","QRP = med",0.6,"selProp = 0.6",0,"tau = 0","pcurve.evidence",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0.016,NA,1000,0
65,10,"k = 10",0,"delta = 0","med","QRP = med",0.6,"selProp = 0.6",0,"tau = 0","pcurve.hack",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0.142,NA,1000,0
65,10,"k = 10",0,"delta = 0","med","QRP = med",0.6,"selProp = 0.6",0,"tau = 0","pcurve.lack",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0.589,NA,1000,0
65,10,"k = 10",0,"delta = 0","med","QRP = med",0.6,"selProp = 0.6",0,"tau = 0","pcurve",-0.296517368634507,0.0423256530536525,-0.296517368634507,0.519785195502855,0.0423256530536525,0.0971080660319785,0.381168674741812,-1.1879793972063,0.29167855883532,0,0.29167855883532,NA,NA,0,NA,NA,NA,NA,NA,0,1000
65,10,"k = 10",0,"delta = 0","med","QRP = med",0.6,"selProp = 0.6",0,"tau = 0","puniform",-0.278007276622806,0.042873014569075,-0.278007276622806,0.562788558346759,0.042873014569075,0.0964522735554827,0.363753305760956,-1.51089273953739,0.299901999861534,0,0.299901999861534,0.915,0.969798657718121,1000,0.915,0.991,NA,0.009,NA,1000,1000
65,10,"k = 10",0,"delta = 0","med","QRP = med",0.6,"selProp = 0.6",0,"tau = 0","3PSM",-0.030499142599537,0.017920146732899,-0.030499142599537,0.0815997220710805,0.017920146732899,0.042255068480451,0.0663394360653351,-0.160070843590255,0.136550735386301,0,0.136550735386301,0.924695459579181,0.989090909090909,903,0.924695459579181,0.996677740863787,0.0753045404208195,0.00332225913621262,0.0719822812846069,903,903
66,30,"k = 30",0,"delta = 0","med","QRP = med",0.6,"selProp = 0.6",0,"tau = 0","reMA",0.278099519464605,0.278099519464605,0.278099519464605,0.279826263384458,0.278099519464605,0.279826263384458,0.278099519464605,0.220142138985256,0.342942857878811,0.220142138985256,0.342942857878811,0,0,1000,0,0,1,1,0,1000,1000
