"","condition","k","k.label","delta","delta.label","qrpEnv","qrp.label","selProp","selProp.label","tau","tau.label","method","meanEst","ME","RMSE","MAD","perc2.5","perc97.5","coverage","consisZero"
"228",213,10,"k = 10",0.2,"delta = 0.2","med","QRP = med",0.6,"selProp = 0.6",0.2,"tau = 0.2","pcurve",0.307680091221895,0.107680091221895,0.139916186147495,0.120512816580576,0.132690555601732,0.45396350000592,NA,NA
"229",213,10,"k = 10",0.2,"delta = 0.2","med","QRP = med",0.6,"selProp = 0.6",0.2,"tau = 0.2","puniform",0.307618749742842,0.107618749742842,0.134165661707517,0.11734784709121,0.136525878120707,0.451150124494409,0.58,0.111
"230",213,10,"k = 10",0.2,"delta = 0.2","med","QRP = med",0.6,"selProp = 0.6",0.2,"tau = 0.2","topN.fixed",0.299947984764385,0.0999479847643853,0.114166011996159,0.101141617788185,0.20275032121113,0.417301197419984,0.592,0.005
"231",213,10,"k = 10",0.2,"delta = 0.2","med","QRP = med",0.6,"selProp = 0.6",0.2,"tau = 0.2","3PSM",0.170153891982278,-0.0298461080177221,0.141988790611986,0.109673659520915,-0.12078842857372,0.395885829267744,NA,NA
"232",214,30,"k = 30",0.2,"delta = 0.2","med","QRP = med",0.6,"selProp = 0.6",0.2,"tau = 0.2","reMA",0.298084811794953,0.0980848117949526,0.103090634349633,0.0981001944669347,0.240453748314173,0.361545631198462,0.176,0
"233",214,30,"k = 30",0.2,"delta = 0.2","med","QRP = med",0.6,"selProp = 0.6",0.2,"tau = 0.2","TF",0.268618124848932,0.0686181248489321,0.0882937290049588,0.0730667755831005,0.173361700560579,0.368160329890747,0.471,0
"234",214,30,"k = 30",0.2,"delta = 0.2","med","QRP = med",0.6,"selProp = 0.6",0.2,"tau = 0.2","PET.lm",-0.122755495632863,-0.322755495632863,0.568266665479889,0.430053159602753,-1.17820103580022,0.638280776621571,0.846,0.899
"235",214,30,"k = 30",0.2,"delta = 0.2","med","QRP = med",0.6,"selProp = 0.6",0.2,"tau = 0.2","PEESE.lm",0.071914268527084,-0.128085731472916,0.273289683660106,0.205819039727457,-0.45862422009793,0.478364973815086,0.875,0.876
"236",214,30,"k = 30",0.2,"delta = 0.2","med","QRP = med",0.6,"selProp = 0.6",0.2,"tau = 0.2","PETPEESE.lm",-0.0797673446359103,-0.27976734463591,0.471358742692316,0.378423741387419,-0.835564668552138,0.595180835118228,0.843,0.942
"237",214,30,"k = 30",0.2,"delta = 0.2","med","QRP = med",0.6,"selProp = 0.6",0.2,"tau = 0.2","pcurve.evidence",NA,NA,NA,NA,NA,NA,NA,NA
"238",214,30,"k = 30",0.2,"delta = 0.2","med","QRP = med",0.6,"selProp = 0.6",0.2,"tau = 0.2","pcurve.lack",NA,NA,NA,NA,NA,NA,NA,NA
"239",214,30,"k = 30",0.2,"delta = 0.2","med","QRP = med",0.6,"selProp = 0.6",0.2,"tau = 0.2","pcurve",0.315810264807261,0.115810264807261,0.122974261812282,0.115926421998166,0.23220392209827,0.397743288437808,NA,NA
"240",214,30,"k = 30",0.2,"delta = 0.2","med","QRP = med",0.6,"selProp = 0.6",0.2,"tau = 0.2","puniform",0.312611268006824,0.112611268006824,0.119847129176528,0.112662415673624,0.222260146192112,0.392208576475874,0.204,0
"241",214,30,"k = 30",0.2,"delta = 0.2","med","QRP = med",0.6,"selProp = 0.6",0.2,"tau = 0.2","topN.fixed",0.297967142738687,0.097967142738687,0.10301054866945,0.0979825254106692,0.240447888264883,0.361545631198462,0.18,0
"242",214,30,"k = 30",0.2,"delta = 0.2","med","QRP = med",0.6,"selProp = 0.6",0.2,"tau = 0.2","3PSM",0.142077303662264,-0.0579226963377365,0.102001240859123,0.0800909010676179,-0.0391337661269197,0.296787698080867,0.951,0.62
"243",215,60,"k = 60",0.2,"delta = 0.2","med","QRP = med",0.6,"selProp = 0.6",0.2,"tau = 0.2","reMA",0.298345485050878,0.0983454850508779,0.101088668714954,0.0983454850508779,0.255409397657677,0.344547182158782,0.016,0
"244",215,60,"k = 60",0.2,"delta = 0.2","med","QRP = med",0.6,"selProp = 0.6",0.2,"tau = 0.2","TF",0.254937355163584,0.0549373551635841,0.0755466712226437,0.0588307178395726,0.180266007314067,0.349518970235865,0.527,0
"245",215,60,"k = 60",0.2,"delta = 0.2","med","QRP = med",0.6,"selProp = 0.6",0.2,"tau = 0.2","PET.lm",-0.0907802350727128,-0.290780235072713,0.42981572173644,0.345168973158505,-0.732432369667844,0.50779635307703,0.763,0.88
"246",215,60,"k = 60",0.2,"delta = 0.2","med","QRP = med",0.6,"selProp = 0.6",0.2,"tau = 0.2","PEESE.lm",0.0849273366568394,-0.115072663343161,0.200936903400492,0.159144214300369,-0.251848601019893,0.385959441243602,0.837,0.837
"247",215,60,"k = 60",0.2,"delta = 0.2","med","QRP = med",0.6,"selProp = 0.6",0.2,"tau = 0.2","PETPEESE.lm",-0.0573272156741645,-0.257327215674165,0.358706300399708,0.301899429730426,-0.503047088565735,0.447421571463515,0.756,0.946
"248",215,60,"k = 60",0.2,"delta = 0.2","med","QRP = med",0.6,"selProp = 0.6",0.2,"tau = 0.2","pcurve.evidence",NA,NA,NA,NA,NA,NA,NA,NA
"249",215,60,"k = 60",0.2,"delta = 0.2","med","QRP = med",0.6,"selProp = 0.6",0.2,"tau = 0.2","pcurve.lack",NA,NA,NA,NA,NA,NA,NA,NA
"250",215,60,"k = 60",0.2,"delta = 0.2","med","QRP = med",0.6,"selProp = 0.6",0.2,"tau = 0.2","pcurve",0.317294621753229,0.117294621753229,0.121066471258906,0.117294621753229,0.252663701417218,0.373021447505263,NA,NA
"251",215,60,"k = 60",0.2,"delta = 0.2","med","QRP = med",0.6,"selProp = 0.6",0.2,"tau = 0.2","puniform",0.312712019508412,0.112712019508412,0.116644995172504,0.112712019508412,0.247950688437852,0.371051704136616,0.043,0
"252",215,60,"k = 60",0.2,"delta = 0.2","med","QRP = med",0.6,"selProp = 0.6",0.2,"tau = 0.2","topN.fixed",0.298213838975287,0.0982138389752871,0.100976986025858,0.0982138389752871,0.255128411208439,0.343278628437712,0.017,0
"253",215,60,"k = 60",0.2,"delta = 0.2","med","QRP = med",0.6,"selProp = 0.6",0.2,"tau = 0.2","3PSM",0.135215004769047,-0.0647849952309531,0.0900437580142537,0.0729296630779909,0.00674269532451776,0.249623104819182,0.894,0.468
"254",216,100,"k = 100",0.2,"delta = 0.2","med","QRP = med",0.6,"selProp = 0.6",0.2,"tau = 0.2","reMA",0.298136420894059,0.0981364208940591,0.0997403933200701,0.0981364208940591,0.262951477456375,0.333564843230826,0,0
"255",216,100,"k = 100",0.2,"delta = 0.2","med","QRP = med",0.6,"selProp = 0.6",0.2,"tau = 0.2","TF",0.24343739557294,0.0434373955729395,0.0625800433225274,0.0459691256352891,0.18354037160783,0.329642132666133,0.6,0
"256",216,100,"k = 100",0.2,"delta = 0.2","med","QRP = med",0.6,"selProp = 0.6",0.2,"tau = 0.2","PET.lm",-0.0735073879557222,-0.273507387955722,0.357843953387456,0.297764957332385,-0.553031604931561,0.372486497065641,0.684,0.887
"257",216,100,"k = 100",0.2,"delta = 0.2","med","QRP = med",0.6,"selProp = 0.6",0.2,"tau = 0.2","PEESE.lm",0.0926497989951097,-0.10735020100489,0.160733870239229,0.129789260659891,-0.156277767109143,0.323663257730958,0.789,0.795
"258",216,100,"k = 100",0.2,"delta = 0.2","med","QRP = med",0.6,"selProp = 0.6",0.2,"tau = 0.2","PETPEESE.lm",-0.0459855673638146,-0.245985567363815,0.308439595141313,0.26611618125074,-0.381458303399771,0.33784925468459,0.679,0.96
"259",216,100,"k = 100",0.2,"delta = 0.2","med","QRP = med",0.6,"selProp = 0.6",0.2,"tau = 0.2","pcurve.evidence",NA,NA,NA,NA,NA,NA,NA,NA
"260",216,100,"k = 100",0.2,"delta = 0.2","med","QRP = med",0.6,"selProp = 0.6",0.2,"tau = 0.2","pcurve.lack",NA,NA,NA,NA,NA,NA,NA,NA
"261",216,100,"k = 100",0.2,"delta = 0.2","med","QRP = med",0.6,"selProp = 0.6",0.2,"tau = 0.2","pcurve",0.318164013132836,0.118164013132836,0.120244772244381,0.118164013132836,0.27282121135764,0.361087970808302,NA,NA
"262",216,100,"k = 100",0.2,"delta = 0.2","med","QRP = med",0.6,"selProp = 0.6",0.2,"tau = 0.2","puniform",0.312373056092576,0.112373056092576,0.11460630951235,0.112373056092576,0.266849251740271,0.354975828865129,0.001,0
"263",216,100,"k = 100",0.2,"delta = 0.2","med","QRP = med",0.6,"selProp = 0.6",0.2,"tau = 0.2","topN.fixed",0.297983784097147,0.0979837840971465,0.0996056926920102,0.0979837840971465,0.262795819266984,0.333520770485485,0,0
"264",216,100,"k = 100",0.2,"delta = 0.2","med","QRP = med",0.6,"selProp = 0.6",0.2,"tau = 0.2","3PSM",0.132911210196541,-0.0670887898034589,0.0828655578949955,0.070020184787459,0.0365165285454416,0.222146008394479,0.8,0.298
"265",217,10,"k = 10",0.5,"delta = 0.5","med","QRP = med",0.6,"selProp = 0.6",0.2,"tau = 0.2","reMA",0.521401276316249,0.0214012763162492,0.0675632878327134,0.053859389055013,0.406382238696606,0.648463050385196,0.908,0
"266",217,10,"k = 10",0.5,"delta = 0.5","med","QRP = med",0.6,"selProp = 0.6",0.2,"tau = 0.2","TF",0.520180442991137,0.0201804429911366,0.071141784408185,0.0560647022393085,0.389859762765635,0.65504400989335,0.9,0
"267",217,10,"k = 10",0.5,"delta = 0.5","med","QRP = med",0.6,"selProp = 0.6",0.2,"tau = 0.2","PET.lm",0.0222146030275497,-0.47778539697245,1.17738033750647,0.881880185808779,-2.37463771826344,2.23590455089726,0.891,0.911
"268",217,10,"k = 10",0.5,"delta = 0.5","med","QRP = med",0.6,"selProp = 0.6",0.2,"tau = 0.2","PEESE.lm",0.259043067082901,-0.240956932917099,0.598449293676983,0.452064297410856,-0.945377627263924,1.39205730829238,0.886,0.857
"269",217,10,"k = 10",0.5,"delta = 0.5","med","QRP = med",0.6,"selProp = 0.6",0.2,"tau = 0.2","PETPEESE.lm",0.0388701524214973,-0.461129847578503,1.05793805081377,0.811035250191636,-2.01588405874503,1.81537031004806,0.891,0.933
"270",217,10,"k = 10",0.5,"delta = 0.5","med","QRP = med",0.6,"selProp = 0.6",0.2,"tau = 0.2","pcurve.evidence",NA,NA,NA,NA,NA,NA,NA,NA
"271",217,10,"k = 10",0.5,"delta = 0.5","med","QRP = med",0.6,"selProp = 0.6",0.2,"tau = 0.2","pcurve.lack",NA,NA,NA,NA,NA,NA,NA,NA
"272",217,10,"k = 10",0.5,"delta = 0.5","med","QRP = med",0.6,"selProp = 0.6",0.2,"tau = 0.2","pcurve",0.508540908205322,0.0085409082053225,0.123084443307037,0.0697823550981728,0.363339606549129,0.658293952384447,NA,NA
"273",217,10,"k = 10",0.5,"delta = 0.5","med","QRP = med",0.6,"selProp = 0.6",0.2,"tau = 0.2","puniform",0.520130958519694,0.0201309585196943,0.0742068677303686,0.0595615752073751,0.383304611906646,0.661544118623565,0.851,0
"274",217,10,"k = 10",0.5,"delta = 0.5","med","QRP = med",0.6,"selProp = 0.6",0.2,"tau = 0.2","topN.fixed",0.52147165236936,0.0214716523693605,0.0676456340156403,0.053862287677201,0.406382238696606,0.648463050385196,0.907,0
"275",217,10,"k = 10",0.5,"delta = 0.5","med","QRP = med",0.6,"selProp = 0.6",0.2,"tau = 0.2","3PSM",0.487539816802471,-0.0124601831975288,0.0907027649762473,0.0699429799192609,0.288591696156037,0.649955704236953,0.926,0.047
"276",218,30,"k = 30",0.5,"delta = 0.5","med","QRP = med",0.6,"selProp = 0.6",0.2,"tau = 0.2","reMA",0.5181668137527,0.0181668137527004,0.0415335883625407,0.0334573678593437,0.443514891787627,0.588505054243008,0.916,0
"277",218,30,"k = 30",0.5,"delta = 0.5","med","QRP = med",0.6,"selProp = 0.6",0.2,"tau = 0.2","TF",0.515995944433581,0.0159959444335808,0.0452008473307428,0.0357495851552986,0.431766129707935,0.596788117203033,0.891,0
"278",218,30,"k = 30",0.5,"delta = 0.5","med","QRP = med",0.6,"selProp = 0.6",0.2,"tau = 0.2","PET.lm",0.0866812409210408,-0.413318759078959,0.664450775074141,0.520473975389085,-1.08578864571862,0.989238584554876,0.826,0.881
"279",218,30,"k = 30",0.5,"delta = 0.5","med","QRP = med",0.6,"selProp = 0.6",0.2,"tau = 0.2","PEESE.lm",0.281720692866437,-0.218279307133563,0.347622328785936,0.273868075273416,-0.318850523798466,0.762223139214064,0.817,0.693
"280",218,30,"k = 30",0.5,"delta = 0.5","med","QRP = med",0.6,"selProp = 0.6",0.2,"tau = 0.2","PETPEESE.lm",0.0995952590981937,-0.400404740901806,0.59440859103249,0.477518865546739,-0.822468990681139,0.859460635938897,0.826,0.909
"281",218,30,"k = 30",0.5,"delta = 0.5","med","QRP = med",0.6,"selProp = 0.6",0.2,"tau = 0.2","pcurve.evidence",NA,NA,NA,NA,NA,NA,NA,NA
"282",218,30,"k = 30",0.5,"delta = 0.5","med","QRP = med",0.6,"selProp = 0.6",0.2,"tau = 0.2","pcurve.lack",NA,NA,NA,NA,NA,NA,NA,NA
"283",218,30,"k = 30",0.5,"delta = 0.5","med","QRP = med",0.6,"selProp = 0.6",0.2,"tau = 0.2","pcurve",0.514783884045713,0.0147838840457134,0.0642361580829259,0.0383502719230163,0.432519231628136,0.596532791080228,NA,NA
"284",218,30,"k = 30",0.5,"delta = 0.5","med","QRP = med",0.6,"selProp = 0.6",0.2,"tau = 0.2","puniform",0.51587686984984,0.0158768698498399,0.0452549182209057,0.0366474177257105,0.431777745113061,0.595770781724081,0.833,0
"285",218,30,"k = 30",0.5,"delta = 0.5","med","QRP = med",0.6,"selProp = 0.6",0.2,"tau = 0.2","topN.fixed",0.518255918447691,0.0182559184476909,0.0415874533120475,0.0335064708919727,0.443514891787627,0.589041102102263,0.916,0
"286",218,30,"k = 30",0.5,"delta = 0.5","med","QRP = med",0.6,"selProp = 0.6",0.2,"tau = 0.2","3PSM",0.471017342681831,-0.0289826573181694,0.0797514355351835,0.0555030306140805,0.28532434217027,0.580151297157502,0.966,0.029
"287",219,60,"k = 60",0.5,"delta = 0.5","med","QRP = med",0.6,"selProp = 0.6",0.2,"tau = 0.2","reMA",0.520275978800409,0.0202759788004091,0.0330457293496138,0.0263828098014199,0.469313915541143,0.574091893555754,0.893,0
"288",219,60,"k = 60",0.5,"delta = 0.5","med","QRP = med",0.6,"selProp = 0.6",0.2,"tau = 0.2","TF",0.514910332236476,0.0149103322364757,0.0379922322451657,0.0298709484785647,0.4408119177265,0.581782179448002,0.85,0
"289",219,60,"k = 60",0.5,"delta = 0.5","med","QRP = med",0.6,"selProp = 0.6",0.2,"tau = 0.2","PET.lm",0.137443805207191,-0.362556194792809,0.511780410309385,0.419987596351797,-0.550374040425134,0.822127563046342,0.703,0.826
"290",219,60,"k = 60",0.5,"delta = 0.5","med","QRP = med",0.6,"selProp = 0.6",0.2,"tau = 0.2","PEESE.lm",0.305053091053139,-0.194946908946861,0.27203052844774,0.224510757069103,-0.0611631624112948,0.676328104451111,0.7,0.483
"291",219,60,"k = 60",0.5,"delta = 0.5","med","QRP = med",0.6,"selProp = 0.6",0.2,"tau = 0.2","PETPEESE.lm",0.13818447370535,-0.36181552629465,0.479395693208124,0.394166737582469,-0.47108601116041,0.683468178041887,0.703,0.848
"292",219,60,"k = 60",0.5,"delta = 0.5","med","QRP = med",0.6,"selProp = 0.6",0.2,"tau = 0.2","pcurve.evidence",NA,NA,NA,NA,NA,NA,NA,NA
"293",219,60,"k = 60",0.5,"delta = 0.5","med","QRP = med",0.6,"selProp = 0.6",0.2,"tau = 0.2","pcurve.lack",NA,NA,NA,NA,NA,NA,NA,NA
"294",219,60,"k = 60",0.5,"delta = 0.5","med","QRP = med",0.6,"selProp = 0.6",0.2,"tau = 0.2","pcurve",0.519036801158795,0.019036801158795,0.0478050795295661,0.0283238424238377,0.465673901606171,0.575577444360141,NA,NA
"295",219,60,"k = 60",0.5,"delta = 0.5","med","QRP = med",0.6,"selProp = 0.6",0.2,"tau = 0.2","puniform",0.51875067005257,0.0187506700525697,0.0337710224150452,0.0269511847566533,0.466722490021916,0.571477915123417,0.797,0
"296",219,60,"k = 60",0.5,"delta = 0.5","med","QRP = med",0.6,"selProp = 0.6",0.2,"tau = 0.2","topN.fixed",0.520363894155079,0.0203638941550789,0.0331108515149379,0.0264423258409333,0.469313915541143,0.574091893555754,0.893,0
"297",219,60,"k = 60",0.5,"delta = 0.5","med","QRP = med",0.6,"selProp = 0.6",0.2,"tau = 0.2","3PSM",0.475116347555768,-0.0248836524442319,0.0529736423036223,0.0407204800851309,0.370514160065585,0.557950397164552,0.977,0
"298",220,100,"k = 100",0.5,"delta = 0.5","med","QRP = med",0.6,"selProp = 0.6",0.2,"tau = 0.2","reMA",0.519499574838639,0.0194995748386386,0.0283521462317343,0.0231331084021886,0.481661447878831,0.560237242774515,0.844,0
"299",220,100,"k = 100",0.5,"delta = 0.5","med","QRP = med",0.6,"selProp = 0.6",0.2,"tau = 0.2","TF",0.514091024001027,0.0140910240010275,0.031845270463323,0.0255758185845314,0.44379771883713,0.563689765522897,0.8,0
"300",220,100,"k = 100",0.5,"delta = 0.5","med","QRP = med",0.6,"selProp = 0.6",0.2,"tau = 0.2","PET.lm",0.152018378252008,-0.347981621747992,0.441806262038748,0.367672269496065,-0.400768773599589,0.649708531535986,0.62,0.786
"301",220,100,"k = 100",0.5,"delta = 0.5","med","QRP = med",0.6,"selProp = 0.6",0.2,"tau = 0.2","PEESE.lm",0.311028200366871,-0.188971799633129,0.236772359409532,0.19866921691321,0.0211860770845457,0.574727297890041,0.613,0.304
"302",220,100,"k = 100",0.5,"delta = 0.5","med","QRP = med",0.6,"selProp = 0.6",0.2,"tau = 0.2","PETPEESE.lm",0.155822162404227,-0.344177837595773,0.429675690030434,0.353918624783996,-0.369810799515408,0.574727297890041,0.62,0.797
"303",220,100,"k = 100",0.5,"delta = 0.5","med","QRP = med",0.6,"selProp = 0.6",0.2,"tau = 0.2","pcurve.evidence",NA,NA,NA,NA,NA,NA,NA,NA
"304",220,100,"k = 100",0.5,"delta = 0.5","med","QRP = med",0.6,"selProp = 0.6",0.2,"tau = 0.2","pcurve.lack",NA,NA,NA,NA,NA,NA,NA,NA
"305",220,100,"k = 100",0.5,"delta = 0.5","med","QRP = med",0.6,"selProp = 0.6",0.2,"tau = 0.2","pcurve",0.518314982915247,0.0183149829152474,0.0445895513433725,0.0256186067750946,0.474949771498976,0.564206114150288,NA,NA
"306",220,100,"k = 100",0.5,"delta = 0.5","med","QRP = med",0.6,"selProp = 0.6",0.2,"tau = 0.2","puniform",0.517569112343414,0.017569112343414,0.0288709128083835,0.0233150389448113,0.472218889712944,0.563072385301277,0.74,0
"307",220,100,"k = 100",0.5,"delta = 0.5","med","QRP = med",0.6,"selProp = 0.6",0.2,"tau = 0.2","topN.fixed",0.519611644539601,0.0196116445396013,0.0284381886277908,0.023214095476749,0.481661447878831,0.560587137834254,0.844,0
"308",220,100,"k = 100",0.5,"delta = 0.5","med","QRP = med",0.6,"selProp = 0.6",0.2,"tau = 0.2","3PSM",0.473921690824337,-0.0260783091756629,0.0466916582740218,0.0355982775937858,0.387032859951919,0.541324982509272,0.969,0
"309",221,10,"k = 10",0.8,"delta = 0.8","med","QRP = med",0.6,"selProp = 0.6",0.2,"tau = 0.2","reMA",0.802398673305399,0.00239867330539879,0.072098336871809,0.0579540143316164,0.66399933985362,0.943726942632131,0.912,0
"310",221,10,"k = 10",0.8,"delta = 0.8","med","QRP = med",0.6,"selProp = 0.6",0.2,"tau = 0.2","TF",0.796746866508058,-0.00325313349194203,0.0741559862477652,0.0595185315827082,0.660149570116547,0.940465082420047,0.907,0
"311",221,10,"k = 10",0.8,"delta = 0.8","med","QRP = med",0.6,"selProp = 0.6",0.2,"tau = 0.2","PET.lm",0.0257160775992704,-0.77428392240073,1.36421852161257,1.02443177238328,-2.32886447058149,2.01972171438735,0.866,0.895
"312",221,10,"k = 10",0.8,"delta = 0.8","med","QRP = med",0.6,"selProp = 0.6",0.2,"tau = 0.2","PEESE.lm",0.396975262453862,-0.403024737546138,0.698113703893815,0.528766192592968,-0.827571536815664,1.42601149199216,0.861,0.768
"313",221,10,"k = 10",0.8,"delta = 0.8","med","QRP = med",0.6,"selProp = 0.6",0.2,"tau = 0.2","PETPEESE.lm",0.0645754393269071,-0.735424560673093,1.2145256842808,0.938317113979784,-2.05572381470206,1.72458334564039,0.868,0.925
"314",221,10,"k = 10",0.8,"delta = 0.8","med","QRP = med",0.6,"selProp = 0.6",0.2,"tau = 0.2","pcurve.evidence",NA,NA,NA,NA,NA,NA,NA,NA
"315",221,10,"k = 10",0.8,"delta = 0.8","med","QRP = med",0.6,"selProp = 0.6",0.2,"tau = 0.2","pcurve.lack",NA,NA,NA,NA,NA,NA,NA,NA
"316",221,10,"k = 10",0.8,"delta = 0.8","med","QRP = med",0.6,"selProp = 0.6",0.2,"tau = 0.2","pcurve",0.468846454248267,-0.331153545751733,0.50679458957836,0.35655094960515,1.6241341604939e-09,0.919916323227946,NA,NA
"317",221,10,"k = 10",0.8,"delta = 0.8","med","QRP = med",0.6,"selProp = 0.6",0.2,"tau = 0.2","puniform",0.800242893175624,0.00024289317562442,0.0773804907727816,0.061850860944971,0.642883803038326,0.952484220286246,0.839,0
"318",221,10,"k = 10",0.8,"delta = 0.8","med","QRP = med",0.6,"selProp = 0.6",0.2,"tau = 0.2","topN.fixed",0.802398673305399,0.00239867330539879,0.072098336871809,0.0579540143316164,0.66399933985362,0.943726942632131,0.912,0
"319",221,10,"k = 10",0.8,"delta = 0.8","med","QRP = med",0.6,"selProp = 0.6",0.2,"tau = 0.2","3PSM",0.799436457759305,-0.000563542240695464,0.0770558878000348,0.0611301097450574,0.65237211129837,0.946851207957676,0.907,0.001
"320",222,30,"k = 30",0.8,"delta = 0.8","med","QRP = med",0.6,"selProp = 0.6",0.2,"tau = 0.2","reMA",0.801251785143437,0.00125178514343734,0.0400226322526341,0.0318721478783467,0.726002796079509,0.885072554298312,0.95,0
"321",222,30,"k = 30",0.8,"delta = 0.8","med","QRP = med",0.6,"selProp = 0.6",0.2,"tau = 0.2","TF",0.789597661973762,-0.0104023380262382,0.0483846548096805,0.0380185957071922,0.693649581182177,0.881180272741499,0.898,0
"322",222,30,"k = 30",0.8,"delta = 0.8","med","QRP = med",0.6,"selProp = 0.6",0.2,"tau = 0.2","PET.lm",0.204811367257183,-0.595188632742817,0.857200502591445,0.68588071311421,-1.12032121305294,1.31507636367334,0.712,0.805
"323",222,30,"k = 30",0.8,"delta = 0.8","med","QRP = med",0.6,"selProp = 0.6",0.2,"tau = 0.2","PEESE.lm",0.474129944296707,-0.325870055703293,0.454726826310881,0.369081478752923,-0.198544324202373,1.04676523893445,0.699,0.47
"324",222,30,"k = 30",0.8,"delta = 0.8","med","QRP = med",0.6,"selProp = 0.6",0.2,"tau = 0.2","PETPEESE.lm",0.215957401112376,-0.584042598887624,0.783670137014839,0.632508938914695,-0.813102154595084,1.08706223619549,0.713,0.832
"325",222,30,"k = 30",0.8,"delta = 0.8","med","QRP = med",0.6,"selProp = 0.6",0.2,"tau = 0.2","pcurve.evidence",NA,NA,NA,NA,NA,NA,NA,NA
"326",222,30,"k = 30",0.8,"delta = 0.8","med","QRP = med",0.6,"selProp = 0.6",0.2,"tau = 0.2","pcurve.lack",NA,NA,NA,NA,NA,NA,NA,NA
"327",222,30,"k = 30",0.8,"delta = 0.8","med","QRP = med",0.6,"selProp = 0.6",0.2,"tau = 0.2","pcurve",0.724025581101611,-0.0759744188983892,0.251033133610228,0.105672145058167,4.90133114108837e-05,0.88194301158296,NA,NA
"328",222,30,"k = 30",0.8,"delta = 0.8","med","QRP = med",0.6,"selProp = 0.6",0.2,"tau = 0.2","puniform",0.799461730052784,-0.000538269947215968,0.0439655613067791,0.0351960589993765,0.71430723676259,0.885581999203346,0.863,0
"329",222,30,"k = 30",0.8,"delta = 0.8","med","QRP = med",0.6,"selProp = 0.6",0.2,"tau = 0.2","topN.fixed",0.801251785143437,0.00125178514343734,0.0400226322526341,0.0318721478783467,0.726002796079509,0.885072554298312,0.95,0
"330",222,30,"k = 30",0.8,"delta = 0.8","med","QRP = med",0.6,"selProp = 0.6",0.2,"tau = 0.2","3PSM",0.800022089722914,2.20897229141787e-05,0.0419632462331788,0.0334105709969235,0.720381787162381,0.884856810214843,0.948,0
"331",223,60,"k = 60",0.8,"delta = 0.8","med","QRP = med",0.6,"selProp = 0.6",0.2,"tau = 0.2","reMA",0.800211989690982,0.000211989690981595,0.0288290305389877,0.0230364934692963,0.748556998932216,0.857158136301857,0.952,0
"332",223,60,"k = 60",0.8,"delta = 0.8","med","QRP = med",0.6,"selProp = 0.6",0.2,"tau = 0.2","TF",0.782873684289998,-0.0171263157100017,0.0427589963823304,0.0339049620001277,0.703385144784746,0.857060243063331,0.825,0
"333",223,60,"k = 60",0.8,"delta = 0.8","med","QRP = med",0.6,"selProp = 0.6",0.2,"tau = 0.2","PET.lm",0.267807540776752,-0.532192459223248,0.659298654893403,0.555175149370982,-0.567424692591934,0.993102771092983,0.587,0.743
"334",223,60,"k = 60",0.8,"delta = 0.8","med","QRP = med",0.6,"selProp = 0.6",0.2,"tau = 0.2","PEESE.lm",0.500135672153163,-0.299864327846837,0.361564003218322,0.309558907178913,0.079952610676916,0.889914824569833,0.547,0.208
"335",223,60,"k = 60",0.8,"delta = 0.8","med","QRP = med",0.6,"selProp = 0.6",0.2,"tau = 0.2","PETPEESE.lm",0.28031017626793,-0.51968982373207,0.63635091615395,0.52939118582553,-0.467070165776495,0.889914824569833,0.584,0.756
"336",223,60,"k = 60",0.8,"delta = 0.8","med","QRP = med",0.6,"selProp = 0.6",0.2,"tau = 0.2","pcurve.evidence",NA,NA,NA,NA,NA,NA,NA,NA
"337",223,60,"k = 60",0.8,"delta = 0.8","med","QRP = med",0.6,"selProp = 0.6",0.2,"tau = 0.2","pcurve.lack",NA,NA,NA,NA,NA,NA,NA,NA
"338",223,60,"k = 60",0.8,"delta = 0.8","med","QRP = med",0.6,"selProp = 0.6",0.2,"tau = 0.2","pcurve",0.788296001493767,-0.0117039985062333,0.107105820827678,0.0360690555731444,0.728350384108196,0.861218300947923,NA,NA
"339",223,60,"k = 60",0.8,"delta = 0.8","med","QRP = med",0.6,"selProp = 0.6",0.2,"tau = 0.2","puniform",0.798249055448756,-0.00175094455124383,0.0315279097271395,0.0252250467344397,0.738066956509508,0.858689765656162,0.844,0
"340",223,60,"k = 60",0.8,"delta = 0.8","med","QRP = med",0.6,"selProp = 0.6",0.2,"tau = 0.2","topN.fixed",0.800211989690982,0.000211989690981595,0.0288290305389877,0.0230364934692963,0.748556998932216,0.857158136301857,0.952,0
"341",223,60,"k = 60",0.8,"delta = 0.8","med","QRP = med",0.6,"selProp = 0.6",0.2,"tau = 0.2","3PSM",0.799299111715662,-0.00070088828433753,0.0297996417206547,0.0239011747891998,0.744669280245484,0.857767297825323,0.96,0
"342",224,100,"k = 100",0.8,"delta = 0.8","med","QRP = med",0.6,"selProp = 0.6",0.2,"tau = 0.2","reMA",0.799641310613054,-0.00035868938694604,0.0230856143013384,0.0181972204056092,0.755050061123592,0.844447604228366,0.936,0
"343",224,100,"k = 100",0.8,"delta = 0.8","med","QRP = med",0.6,"selProp = 0.6",0.2,"tau = 0.2","TF",0.776093670791286,-0.0239063292087142,0.0440575407648761,0.0344792168443668,0.70374796441353,0.841688090815514,0.684,0
